Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
-RNA Family	Organismal Systems	0.0007731	0.002513	Inf	0.0006443	0.002109	Inf	0.0005742	0.001441	Inf	0.0006623	0.001317	Inf	0.0008469	0.001573	Inf
Environmental Information Processing	Organismal Systems	12.17	27.12	Inf	10.36	22.06	Inf	10.36	17.06	Inf	12.62	16.74	Inf	16.6	20.42	Inf
-Signal Transduction	Organismal Systems	12.09	26.92	Inf	10.36	22.06	Inf	10.36	17.06	Inf	12.62	16.74	Inf	16.6	20.42	Inf
-Signaling Molecules and Interaction	Organismal Systems	0.08701	0.198	Inf	0.0003681	0.000767	Inf	0.0003281	0.0005239	Inf	0.0003784	0.000479	Inf	0.0004839	0.0005674	Inf
Cellular Processes	Organismal Systems	14.43	34.25	Inf	9.498	20.13	Inf	11.66	20	Inf	15.92	21.56	Inf	22.85	28.88	Inf
-Hemoglobin	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cytoskeleton	Organismal Systems	4.267	7.614	Inf	4.128	7.94	Inf	4.448	7.103	Inf	5.627	7.124	Inf	7.979	9.355	Inf
-Cell Motility	Organismal Systems	8.822	20.88	Inf	3.814	7.947	Inf	5.407	8.635	Inf	7.705	9.755	Inf	10.67	12.51	Inf
-Cell Growth and Death	Organismal Systems	1.337	2.927	Inf	1.556	3.579	Inf	1.806	3.83	Inf	2.587	4.307	Inf	4.199	6.526	Inf
-Cell Communication	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Metabolism	Organismal Systems	556.1	1003	Inf	547.7	1067	Inf	618.5	1011	Inf	792.8	1032	Inf	1065	1276	Inf
-Membrane Transport	Organismal Systems	106.4	201	Inf	92.91	184.5	Inf	98.86	166.1	Inf	114.5	150.3	Inf	133.1	154.9	Inf
-Central Carbon Metabolism	Organismal Systems	104.3	233.1	Inf	83.17	220.8	Inf	95.87	233.8	Inf	121.9	216.4	Inf	154.4	248.5	Inf
-Energy Metabolism	Organismal Systems	25.4	55.23	Inf	30.61	68.13	Inf	34.31	57.43	Inf	40.58	55.01	Inf	44.9	72.2	Inf
-Biosynthesis	Organismal Systems	113.4	228.4	Inf	127.3	280.1	Inf	154.8	271	Inf	226.8	304.9	Inf	321.8	408.9	Inf
-Other Enzymes	Organismal Systems	163.3	283.1	Inf	154.3	321.8	Inf	175.8	327.4	Inf	224.2	339.3	Inf	314.2	430.5	Inf
Organismal Systems	Organismal Systems	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Immune System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Endocrine System	Organismal Systems	0	1	NaN	0	1	NaN	0	1	NaN	0	1	NaN	0	1	NaN
-Circulatory System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Digestive System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Excretory System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Nervous System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Sensory System	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Development	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Environmental Adaptation	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Human Diseases	Organismal Systems	8.491	19.05	Inf	7.212	23.87	Inf	6.634	25.02	Inf	6.848	35.24	Inf	9.146	40.03	Inf
-Cancers	Organismal Systems	0	1.514	Inf	0	0.000177	Inf	0	0.0002195	Inf	0	0.0004505	Inf	0	0.000823	Inf
-Immune System Diseases	Organismal Systems	0	0.0002513	Inf	0	0.0001918	Inf	0	0.000131	Inf	0	0.0001198	Inf	0	0.0001418	Inf
-Neurodegenerative Diseases	Organismal Systems	0	12.59	Inf	0	18.37	Inf	0	19.22	Inf	0	24.25	Inf	0	22.21	Inf
-Cardiovascular Diseases	Organismal Systems	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Metabolic Diseases	Organismal Systems	0	3.984	Inf	0	3.411	Inf	0	4.137	Inf	0	5.147	Inf	0	7.605	Inf
-Infectious Diseases	Organismal Systems	0.2983	8.337	Inf	0.2919	7.211	Inf	0.6002	8.774	Inf	1.171	10.86	Inf	2.563	13.37	Inf
Not Mapped	Organismal Systems	115.8	206.6	Inf	100.6	193.6	Inf	109.2	174.3	Inf	134.4	170.2	Inf	189.1	221.7	Inf
-Not Mapped	Organismal Systems	115.8	206.6	Inf	100.6	193.6	Inf	109.2	174.3	Inf	134.4	170.2	Inf	189.1	221.7	Inf
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Immune System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Immune System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Immune System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Immune System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System Diseases	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Neurodegenerative Diseases	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Immune System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Infectious Diseases	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine System	1112	2531	Inf	1109	2311	Inf	1318	2105	Inf	1762	2230	Inf	2534	2970	Inf
MAPPED	-Endocrine System	996.6	2267	Inf	1009	2101	Inf	1209	1930	Inf	1627	2060	Inf	2345	2749	Inf
Genetic Information Processing	-Endocrine System	390.2	888.5	Inf	416.5	867.8	Inf	539	882.6	Inf	765.2	990	Inf	1191	1424	Inf
-Transcription	-Endocrine System	33.66	70.99	Inf	34.12	65.94	Inf	37.59	70.89	Inf	44.02	66.77	Inf	61.88	86.59	Inf
-Translation	-Endocrine System	259.4	591.1	Inf	283.7	592.3	Inf	387.4	622.7	Inf	574.3	731.3	Inf	919	1083	Inf
-Folding, Sorting and Degradation	-Endocrine System	65.27	150	Inf	67.2	140.6	Inf	78.74	146.9	Inf	104.4	152.9	Inf	152.8	205.6	Inf
-DNA Maintenance	-Endocrine System	29.35	67.95	Inf	28.59	63.32	Inf	31.47	58.01	Inf	37.67	55.04	Inf	50.68	70.47	Inf
-RNA Family	-Endocrine System	0.0007731	0.002764	Inf	0.0006443	0.002124	Inf	0.0005742	0.001703	Inf	0.0006623	0.001557	Inf	0.0008469	0.001844	Inf
Environmental Information Processing	-Endocrine System	12.17	27.41	Inf	10.36	25.59	Inf	10.36	20.2	Inf	12.62	19.66	Inf	16.6	23.86	Inf
-Signal Transduction	-Endocrine System	12.09	27.22	Inf	10.36	25.59	Inf	10.36	20.2	Inf	12.62	19.66	Inf	16.6	23.86	Inf
-Signaling Molecules and Interaction	-Endocrine System	0.08702	0.198	Inf	0.0003682	0.000767	Inf	0.0003281	0.0005239	Inf	0.0003784	0.000479	Inf	0.000484	0.0005674	Inf
Cellular Processes	-Endocrine System	14.43	35.35	Inf	9.499	21.18	Inf	11.66	20	Inf	15.92	21.56	Inf	22.85	28.88	Inf
-Hemoglobin	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cytoskeleton	-Endocrine System	4.267	9.709	Inf	4.129	8.602	Inf	4.449	7.103	Inf	5.628	7.124	Inf	7.98	9.355	Inf
-Cell Motility	-Endocrine System	8.823	21.16	Inf	3.814	7.948	Inf	5.408	8.635	Inf	7.706	9.756	Inf	10.67	12.51	Inf
-Cell Growth and Death	-Endocrine System	1.337	3.379	Inf	1.556	3.73	Inf	1.807	3.83	Inf	2.587	4.307	Inf	4.199	6.526	Inf
-Cell Communication	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Metabolism	-Endocrine System	560.9	1265	Inf	556.7	1141	Inf	630	1011	Inf	811.3	1032	Inf	1085	1276	Inf
-Membrane Transport	-Endocrine System	107.7	204.6	Inf	92.92	200.3	Inf	98.87	175.1	Inf	114.5	159.8	Inf	133.2	170.6	Inf
-Central Carbon Metabolism	-Endocrine System	104.3	275.6	Inf	83.17	231.1	Inf	95.87	233.8	Inf	121.9	216.4	Inf	154.4	248.5	Inf
-Energy Metabolism	-Endocrine System	33.26	57.79	Inf	39.26	68.13	Inf	44.51	57.43	Inf	50.83	55.01	Inf	52.64	72.2	Inf
-Biosynthesis	-Endocrine System	113.4	282.8	Inf	127.3	282.5	Inf	154.8	285.2	Inf	226.8	332.8	Inf	321.8	446.8	Inf
-Other Enzymes	-Endocrine System	195.6	371.5	Inf	198.3	321.8	Inf	217.6	327.4	Inf	272.9	339.3	Inf	368.4	430.5	Inf
Organismal Systems	-Endocrine System	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Immune System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Endocrine System	-Endocrine System	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Circulatory System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Digestive System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Excretory System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Nervous System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Sensory System	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Development	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Environmental Adaptation	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Human Diseases	-Endocrine System	8.491	23.1	Inf	7.212	24.81	Inf	6.634	39.95	Inf	6.848	44.61	Inf	9.146	46.93	Inf
-Cancers	-Endocrine System	0	1.611	Inf	0	0.0682	Inf	0	0.06899	Inf	0	0.07956	Inf	0	0.1163	Inf
-Immune System Diseases	-Endocrine System	0	0.0002513	Inf	0	0.0001918	Inf	0	0.000131	Inf	0	0.0001198	Inf	0	0.0001418	Inf
-Neurodegenerative Diseases	-Endocrine System	0	12.59	Inf	0	18.37	Inf	0	19.22	Inf	0	24.25	Inf	0	22.21	Inf
-Cardiovascular Diseases	-Endocrine System	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Metabolic Diseases	-Endocrine System	0	3.984	Inf	0	3.411	Inf	0	4.137	Inf	0	5.148	Inf	0	7.606	Inf
-Infectious Diseases	-Endocrine System	0.2983	8.49	Inf	0.2919	7.211	Inf	0.6002	10.14	Inf	1.171	13.74	Inf	2.563	15.67	Inf
Not Mapped	-Endocrine System	115.8	263.4	Inf	100.7	209.7	Inf	109.2	174.3	Inf	134.4	170.2	Inf	189.1	221.7	Inf
-Not Mapped	-Endocrine System	115.8	263.4	Inf	100.7	209.7	Inf	109.2	174.3	Inf	134.4	170.2	Inf	189.1	221.7	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Circulatory System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Circulatory System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Circulatory System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Circulatory System	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System Diseases	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Neurodegenerative Diseases	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Circulatory System	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Infectious Diseases	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Digestive System	19750	Inf	Inf	32140	Inf	Inf	25920	Inf	Inf	26990	Inf	Inf	29080	Inf	Inf
MAPPED	-Digestive System	17700	Inf	Inf	29220	Inf	Inf	23770	Inf	Inf	24930	Inf	Inf	26910	Inf	Inf
Genetic Information Processing	-Digestive System	7110	Inf	Inf	12370	Inf	Inf	10830	Inf	Inf	11960	Inf	Inf	13940	Inf	Inf
-Transcription	-Digestive System	653.7	Inf	Inf	1085	Inf	Inf	810.1	Inf	Inf	741.5	Inf	Inf	781.6	Inf	Inf
-Translation	-Digestive System	4639	Inf	Inf	8280	Inf	Inf	7666	Inf	Inf	8850	Inf	Inf	10600	Inf	Inf
-Folding, Sorting and Degradation	-Digestive System	1291	Inf	Inf	2168	Inf	Inf	1733	Inf	Inf	1789	Inf	Inf	1969	Inf	Inf
-DNA Maintenance	-Digestive System	525.9	Inf	Inf	838.7	Inf	Inf	622.7	Inf	Inf	579.6	Inf	Inf	592.6	Inf	Inf
-RNA Family	-Digestive System	0.02549	Inf	Inf	0.03467	Inf	Inf	0.02097	Inf	Inf	0.01884	Inf	Inf	0.01806	Inf	Inf
Environmental Information Processing	-Digestive System	208.5	Inf	Inf	298	Inf	Inf	202	Inf	Inf	191.9	Inf	Inf	189.2	Inf	Inf
-Signal Transduction	-Digestive System	207	Inf	Inf	298	Inf	Inf	202	Inf	Inf	191.9	Inf	Inf	189.2	Inf	Inf
-Signaling Molecules and Interaction	-Digestive System	1.545	Inf	Inf	0.01067	Inf	Inf	0.006452	Inf	Inf	0.005797	Inf	Inf	0.005556	Inf	Inf
Cellular Processes	-Digestive System	346.9	Inf	Inf	410	Inf	Inf	311	Inf	Inf	321.4	Inf	Inf	304.9	Inf	Inf
-Hemoglobin	-Digestive System	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Vesicular Transport	-Digestive System	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Cytoskeleton	-Digestive System	75.76	Inf	Inf	119.6	Inf	Inf	87.47	Inf	Inf	86.21	Inf	Inf	91.6	Inf	Inf
-Cell Motility	-Digestive System	244.7	Inf	Inf	240.6	Inf	Inf	184	Inf	Inf	192.3	Inf	Inf	161.1	Inf	Inf
-Cell Growth and Death	-Digestive System	26.38	Inf	Inf	49.78	Inf	Inf	39.55	Inf	Inf	42.88	Inf	Inf	52.17	Inf	Inf
-Cell Communication	-Digestive System	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
Metabolism	-Digestive System	9703	Inf	Inf	15570	Inf	Inf	11950	Inf	Inf	11920	Inf	Inf	12030	Inf	Inf
-Membrane Transport	-Digestive System	1919	Inf	Inf	2615	Inf	Inf	1916	Inf	Inf	1733	Inf	Inf	1537	Inf	Inf
-Central Carbon Metabolism	-Digestive System	1920	Inf	Inf	3237	Inf	Inf	2221	Inf	Inf	1906	Inf	Inf	1747	Inf	Inf
-Energy Metabolism	-Digestive System	664.8	Inf	Inf	1138	Inf	Inf	915.3	Inf	Inf	931.5	Inf	Inf	975.1	Inf	Inf
-Biosynthesis	-Digestive System	2255	Inf	Inf	4242	Inf	Inf	3572	Inf	Inf	4077	Inf	Inf	4342	Inf	Inf
-Other Enzymes	-Digestive System	2944	Inf	Inf	4343	Inf	Inf	3322	Inf	Inf	3277	Inf	Inf	3426	Inf	Inf
Organismal Systems	-Digestive System	1	Inf	NaN	1	Inf	NaN	1	Inf	NaN	1	Inf	NaN	1	Inf	NaN
